codigo_cliente,rango_morosidad,monto_credito,monto_por_vencer,monto_vencido,intereses,producto_host,dias_mora,gestor,recibe_sueldo_fijo,provincia_cliente,region,sector_general
DNI-310009,6 - 15 DIAS,6105.07,0.0,88.48,92.56,PRECISO,14,DIGITAL,NO,MANABI,COSTA,SERVICIOS
DNI-7213484,6 - 15 DIAS,14259.0,0.0,114.25,267.9,PRECISO,12,RED COMERCIAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-6346190,6 - 15 DIAS,9604.0,7288.82,0.0,172.08,PRECISO,12,DIGITAL,NO,MANABI,COSTA,EDUCACIÓN Y SALUD
DNI-7598797,6 - 15 DIAS,13475.0,8824.36,0.0,224.22,PRECISO,11,DIGITAL,NO,MANABI,COSTA,SECTOR PÚBLICO
DNI-7571635,16 - 30 DIAS,2266.0,0.0,33.87,43.14,PRECISO,24,DIGITAL,SÍ,MANABI,COSTA,SERVICIOS
DNI-1091423,16 - 30 DIAS,7512.0,0.0,113.39,197.22,PRECISO,18,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-1862047,6 - 15 DIAS,16000.0,12981.43,0.0,249.21,PRECISO,12,DIGITAL,SÍ,MANABI,COSTA,SECTOR PÚBLICO
DNI-1924585,31 - 60 DIAS,23829.0,14832.57,0.0,514.13,PRECISO,42,RED COMERCIAL,SÍ,MANABI,COSTA,EDUCACIÓN Y SALUD
DNI-5169128,16 - 30 DIAS,17892.0,11987.33,0.0,279.81,PRECISO,21,DIGITAL,NO,MANABI,COSTA,EDUCACIÓN Y SALUD
DNI-6084833,31 - 60 DIAS,2000.0,1012.0,0.0,9.73,PRECISO,45,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-1914119,16 - 30 DIAS,8684.0,0.0,135.43,297.54,PRECISO,29,DIGITAL,SÍ,LOS RIOS,COSTA,AGROPECUARIO
DNI-5622411,31 - 60 DIAS,1887.0,0.0,37.96,31.66,PRECISO,48,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-9995622,6 - 15 DIAS,8231.0,7693.12,0.0,190.81,PRECISO,12,RED COMERCIAL,NO,LOS RIOS,COSTA,AGROPECUARIO
DNI-5715765,16 - 30 DIAS,6000.0,0.0,87.04,128.91,PRECISO,18,DIGITAL,NO,MANABI,COSTA,COMERCIO
DNI-1290001,16 - 30 DIAS,22752.24,15282.4,0.0,335.77,AUTOS,22,RED COMERCIAL,NO,MANABI,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-2671279,16 - 30 DIAS,4094.0,0.0,62.15,86.19,PRECISO,20,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-6889609,16 - 30 DIAS,2345.0,1641.33,0.0,43.71,PRECISO,22,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-6864767,6 - 15 DIAS,8065.0,5367.79,0.0,125.77,PRECISO,11,DIGITAL,NO,MANABI,COSTA,COMERCIO
DNI-4743071,16 - 30 DIAS,1800.0,1204.5,0.0,26.74,AUTOS,16,DIGITAL,NO,MANABI,COSTA,AGROPECUARIO
DNI-7568603,31 - 60 DIAS,23940.0,23433.57,0.0,533.88,PRECISO,36,DIGITAL,SÍ,EL ORO,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-4794375,16 - 30 DIAS,2943.0,2269.57,0.0,49.22,PRECISO,24,DIGITAL,NO,MANABI,COSTA,TECNOLOGÍA Y TELECOMUNICACIONES
DNI-7453621,16 - 30 DIAS,9609.0,0.0,121.82,318.39,PRECISO,29,RED COMERCIAL,SÍ,MANABI,COSTA,COMERCIO
DNI-7701075,31 - 60 DIAS,9610.0,0.0,176.69,207.76,PRECISO,58,RED COMERCIAL,NO,MANABI,COSTA,AGROPECUARIO
DNI-5902292,16 - 30 DIAS,5328.0,0.0,62.24,141.51,PRECISO,19,DIGITAL,NO,MANABI,COSTA,SERVICIOS
DNI-4838534,31 - 60 DIAS,4875.0,0.0,105.56,78.03,PRECISO,36,DIGITAL,SÍ,MANABI,COSTA,COMERCIO
DNI-7331191,16 - 30 DIAS,1715.0,1206.49,0.0,28.44,PRECISO,19,DIGITAL,SÍ,MANABI,COSTA,SERVICIOS
DNI-4887006,6 - 15 DIAS,1400.0,1227.66,0.0,30.83,AUTOS,12,DIGITAL,NO,MANABI,COSTA,COMERCIO
DNI-1908174,6 - 15 DIAS,5100.0,2124.06,0.0,44.03,PRECISO,13,DIGITAL,SÍ,MANABI,COSTA,SECTOR PÚBLICO
DNI-8764792,31 - 60 DIAS,1900.0,1648.04,0.0,43.85,AUTOS,57,DIGITAL,SÍ,MANABI,COSTA,COMERCIO
DNI-5449620,16 - 30 DIAS,50000.0,26332.79,0.0,484.43,PRODUCTO MUJER,25,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-2876267,16 - 30 DIAS,3619.0,2841.01,0.0,64.4,PRECISO,25,RED COMERCIAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-924496,6 - 15 DIAS,11000.0,4212.16,0.0,51.03,PRECISO,12,DIGITAL,NO,NAPO,AMAZONIA,SERVICIOS
DNI-1392703,16 - 30 DIAS,5000.0,0.0,126.92,130.28,PRECISO,23,RED COMERCIAL,NO,NAPO,AMAZONIA,SIN ACTIVIDAD ECONÓMICA
DNI-4286997,31 - 60 DIAS,11776.0,0.0,126.39,410.27,PRECISO,35,DIGITAL,SÍ,NAPO,AMAZONIA,MINERÍA Y EXTRACCIÓN
DNI-5569094,16 - 30 DIAS,13954.0,10175.87,0.0,267.12,PRECISO,30,DIGITAL,NO,NAPO,AMAZONIA,EDUCACIÓN Y SALUD
DNI-7862873,16 - 30 DIAS,29120.57,6404.77,0.0,155.79,AUTOS,19,RED COMERCIAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-9557424,31 - 60 DIAS,20000.0,19365.31,0.0,476.29,PRECISO,54,RED COMERCIAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-1981535,31 - 60 DIAS,3431.0,0.0,62.24,193.62,PRECISO,54,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-142468,16 - 30 DIAS,4700.0,2659.5,0.0,64.55,PRECISO,20,RED COMERCIAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,AGROPECUARIO
DNI-7126871,31 - 60 DIAS,1235.0,1103.82,0.0,24.55,PRECISO,32,DIGITAL,SÍ,PICHINCHA,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-4734727,16 - 30 DIAS,72403.03,0.0,1003.17,2095.32,AUTOS,25,DIGITAL,NO,PICHINCHA,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-9512095,6 - 15 DIAS,4216.0,0.0,45.95,141.59,PRECISO,12,RED COMERCIAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-3059563,31 - 60 DIAS,7413.0,4865.32,0.0,63.28,PRECISO,50,DIGITAL,SÍ,EL ORO,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-4266573,16 - 30 DIAS,8312.0,0.0,109.85,261.98,PRECISO,22,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-1679234,16 - 30 DIAS,9253.0,5582.0,0.0,139.36,PRECISO,20,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-607559,31 - 60 DIAS,7012.0,1700.92,0.0,35.66,PRECISO,43,RED COMERCIAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-97062,6 - 15 DIAS,2883.0,2576.81,0.0,66.71,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-2607236,31 - 60 DIAS,4194.0,0.0,102.02,39.29,PRECISO,35,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-2652871,31 - 60 DIAS,2943.0,0.0,40.8,61.51,PRECISO,60,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-3939796,16 - 30 DIAS,3900.0,0.0,89.72,46.86,PRECISO,25,DIGITAL,NO,PICHINCHA,SIERRA,SECTOR FINANCIERO
DNI-3348407,31 - 60 DIAS,5528.0,0.0,78.67,119.07,PRECISO,55,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-7974833,31 - 60 DIAS,2951.0,1729.79,0.0,44.36,PRECISO,54,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-8532558,6 - 15 DIAS,14996.0,0.0,201.79,394.84,PRECISO,12,RED COMERCIAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-1681167,31 - 60 DIAS,2000.0,1570.04,0.0,40.39,PRECISO,55,DIGITAL,NO,PICHINCHA,SIERRA,CONSTRUCCIÓN
DNI-4093801,16 - 30 DIAS,2197.0,1101.9,0.0,24.89,PRECISO,24,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-6407052,16 - 30 DIAS,3003.93,0.0,29.17,48.4,PRECISO,25,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-1271564,6 - 15 DIAS,8790.0,0.0,115.99,210.41,PRECISO,10,DIGITAL,NO,IMBABURA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-1092375,31 - 60 DIAS,2500.0,0.0,55.83,75.57,PRECISO,34,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-2824004,31 - 60 DIAS,3621.0,0.0,57.67,50.85,PRECISO,56,DIGITAL,SÍ,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-839781,31 - 60 DIAS,18000.0,0.0,12.29,367.56,PRECISO,49,DIGITAL,NO,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-6898995,31 - 60 DIAS,7001.0,0.0,82.63,104.63,PRECISO,60,DIGITAL,NO,PICHINCHA,SIERRA,AGROPECUARIO
DNI-4089592,6 - 15 DIAS,7433.0,5051.55,0.0,55.53,PRECISO,13,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-1054007,6 - 15 DIAS,6428.0,0.0,94.43,32.64,PRECISO,12,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,AGROPECUARIO
DNI-6824013,16 - 30 DIAS,2000.0,0.0,83.28,35.18,PRECISO,20,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-5344869,16 - 30 DIAS,6282.0,0.0,73.87,172.69,PRECISO,17,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-3691086,16 - 30 DIAS,12000.0,7701.69,0.0,68.81,PRECISO,17,DIGITAL,NO,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-4296896,31 - 60 DIAS,2500.0,0.0,30.3,59.96,PRECISO,42,DIGITAL,SÍ,SUCUMBIOS,AMAZONIA,COMERCIO
DNI-5220070,31 - 60 DIAS,6287.0,0.0,161.93,35.24,PRECISO,49,DIGITAL,NO,SUCUMBIOS,AMAZONIA,EDUCACIÓN Y SALUD
DNI-439925,6 - 15 DIAS,1716.0,0.0,26.77,46.35,PRECISO,12,DIGITAL,NO,SUCUMBIOS,AMAZONIA,SECTOR PÚBLICO
DNI-819518,16 - 30 DIAS,24108.88,21010.8,0.0,270.77,AUTOS,25,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-9072129,31 - 60 DIAS,4255.0,0.0,59.0,112.92,PRECISO,45,DIGITAL,NO,SUCUMBIOS,AMAZONIA,SERVICIOS
DNI-8598948,16 - 30 DIAS,8857.0,0.0,96.17,253.94,PRECISO,22,DIGITAL,NO,SUCUMBIOS,AMAZONIA,AGROPECUARIO
DNI-3192071,6 - 15 DIAS,5182.0,3246.64,0.0,82.81,PRECISO,11,DIGITAL,NO,ORELLANA,AMAZONIA,MINERÍA Y EXTRACCIÓN
DNI-7459646,6 - 15 DIAS,1509.0,0.0,28.59,36.61,PRECISO,12,DIGITAL,NO,PICHINCHA,SIERRA,MINERÍA Y EXTRACCIÓN
DNI-6102206,16 - 30 DIAS,1818.0,0.0,26.59,32.23,PRECISO,21,DIGITAL,NO,ORELLANA,AMAZONIA,SIN ACTIVIDAD ECONÓMICA
DNI-5259384,31 - 60 DIAS,5558.0,0.0,96.3,133.56,PRECISO,47,DIGITAL,NO,ORELLANA,AMAZONIA,INDUSTRIA / MANUFACTURA
DNI-2248692,31 - 60 DIAS,20710.96,12978.34,0.0,287.95,AUTOS,35,RED COMERCIAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-3736499,16 - 30 DIAS,8000.0,4073.59,0.0,97.73,PRECISO,25,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,EDUCACIÓN Y SALUD
DNI-7253695,31 - 60 DIAS,15827.14,0.0,139.49,528.02,AUTOS,40,RED COMERCIAL,NO,MANABI,COSTA,SECTOR FINANCIERO
DNI-615500,31 - 60 DIAS,36483.0,0.0,570.13,847.44,PRECISO,33,RED COMERCIAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-6055077,31 - 60 DIAS,5752.0,0.0,130.32,67.39,PRECISO,38,RED COMERCIAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-575694,6 - 15 DIAS,4000.0,0.0,48.61,27.97,PRECISO,10,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-1019225,6 - 15 DIAS,13560.0,0.0,162.3,172.48,PRECISO,12,DIGITAL,NO,PICHINCHA,SIERRA,INDUSTRIA
DNI-2918148,31 - 60 DIAS,10539.0,0.0,124.83,255.06,PRECISO,49,DIGITAL,NO,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-4763623,6 - 15 DIAS,8513.0,0.0,95.35,232.1,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-737587,16 - 30 DIAS,9149.0,0.0,124.74,200.45,PRECISO,26,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-987893,31 - 60 DIAS,8910.0,1464.45,0.0,36.21,PRECISO,36,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-143176,31 - 60 DIAS,17692.0,15230.12,0.0,355.65,PRECISO,38,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-3792903,6 - 15 DIAS,9608.0,4653.11,0.0,111.91,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-4253376,16 - 30 DIAS,6522.0,4185.48,0.0,100.6,PRECISO,25,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-9591818,16 - 30 DIAS,10137.0,0.0,126.7,106.66,PRECISO,26,DIGITAL,NO,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-5770390,31 - 60 DIAS,1612.0,0.0,30.54,38.56,PRECISO,36,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-1971340,16 - 30 DIAS,9688.0,0.0,165.86,152.91,PRECISO,19,DIGITAL,SÍ,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-4479749,31 - 60 DIAS,16606.76,0.0,264.92,285.77,AUTOS,46,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-9517118,6 - 15 DIAS,8753.0,0.0,32.46,153.87,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-3237019,16 - 30 DIAS,2900.0,0.0,29.86,41.97,PRECISO,27,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-5175385,16 - 30 DIAS,15000.0,0.0,227.7,341.68,PRECISO,30,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-5303560,16 - 30 DIAS,7637.0,5889.73,0.0,144.54,PRECISO,30,DIGITAL,SÍ,LOS RIOS,COSTA,AGROPECUARIO
DNI-4407622,6 - 15 DIAS,5332.0,4326.19,0.0,107.98,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-2439930,6 - 15 DIAS,4933.0,3036.06,0.0,29.38,PRECISO,15,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-5100656,31 - 60 DIAS,16943.0,0.0,103.62,211.65,PRECISO,60,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-9441938,31 - 60 DIAS,13474.0,0.0,165.8,338.4,PRECISO,34,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-2950293,31 - 60 DIAS,7242.0,6472.75,0.0,160.6,PRECISO,36,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-9363952,16 - 30 DIAS,5900.0,0.0,133.78,137.6,PRECISO,19,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-3234465,6 - 15 DIAS,10078.0,0.0,108.31,258.24,PRECISO,10,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-8226426,31 - 60 DIAS,21000.0,20333.57,0.0,530.6,PRECISO,35,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-1503912,31 - 60 DIAS,9604.0,0.0,168.96,253.88,PRECISO,41,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,EDUCACIÓN Y SALUD
DNI-805128,16 - 30 DIAS,5000.0,0.0,63.41,126.98,PRECISO,27,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-3659546,31 - 60 DIAS,3500.0,0.0,31.84,119.68,PRECISO,35,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-4096708,16 - 30 DIAS,4255.0,3223.32,0.0,73.97,PRECISO,19,RED COMERCIAL,NO,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-9004830,31 - 60 DIAS,2778.0,0.0,48.87,73.7,PRECISO,40,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,AGROPECUARIO
DNI-1749571,31 - 60 DIAS,6800.0,0.0,96.07,73.91,PRECISO,44,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-6896807,16 - 30 DIAS,5038.0,1965.29,0.0,43.26,PRECISO,20,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-364398,6 - 15 DIAS,5000.0,3410.6,0.0,66.44,PRECISO,14,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-4720234,6 - 15 DIAS,5500.0,3340.3,0.0,80.58,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-5463200,16 - 30 DIAS,6451.0,0.0,106.39,138.79,PRECISO,30,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-5571152,31 - 60 DIAS,4702.0,4350.16,0.0,102.45,PRECISO,58,DIGITAL,NO,CHIMBORAZO,SIERRA,SERVICIOS
DNI-4895,31 - 60 DIAS,8915.0,1685.47,0.0,37.46,PRECISO,50,DIGITAL,SÍ,CHIMBORAZO,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-9521030,16 - 30 DIAS,9143.0,0.0,139.24,163.31,PRECISO,27,DIGITAL,SÍ,GUAYAS,COSTA,AGROPECUARIO
DNI-1808272,16 - 30 DIAS,8432.0,0.0,41.92,121.6,PRECISO,20,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-2825838,16 - 30 DIAS,6876.0,0.0,87.2,204.85,PRECISO,18,DIGITAL,SÍ,MANABI,COSTA,EDUCACIÓN Y SALUD
DNI-7927090,16 - 30 DIAS,7432.0,6324.54,0.0,147.6,PRECISO,20,DIGITAL,SÍ,ESMERALDAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-6860307,16 - 30 DIAS,9378.0,6419.47,0.0,82.67,PRECISO,27,DIGITAL,NO,GUAYAS,COSTA,EDUCACIÓN Y SALUD
DNI-5327286,16 - 30 DIAS,3743.0,0.0,64.13,157.86,PRECISO,25,DIGITAL,NO,MANABI,COSTA,COMERCIO
DNI-5819985,31 - 60 DIAS,7864.0,0.0,92.27,48.64,PRECISO,42,DIGITAL,NO,GUAYAS,COSTA,SECTOR PÚBLICO
DNI-5212691,16 - 30 DIAS,10500.0,0.0,177.02,205.27,PRECISO,25,DIGITAL,NO,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-2336066,31 - 60 DIAS,22855.0,0.0,272.88,717.1,PRECISO,46,DIGITAL,NO,COTOPAXI,SIERRA,SERVICIOS
DNI-8689638,31 - 60 DIAS,3600.0,1340.63,0.0,31.08,PRECISO,35,DIGITAL,SÍ,MANABI,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-5936647,16 - 30 DIAS,8000.0,5775.29,0.0,138.33,PRECISO,19,DIGITAL,NO,MANABI,COSTA,EDUCACIÓN Y SALUD
DNI-5957296,6 - 15 DIAS,1406.0,0.0,23.52,34.77,PRECISO,15,DIGITAL,SÍ,MANABI,COSTA,SERVICIOS
DNI-204616,31 - 60 DIAS,4976.0,3117.51,0.0,79.93,PRECISO,32,DIGITAL,NO,ESMERALDAS,COSTA,INDUSTRIA / MANUFACTURA
DNI-4094919,16 - 30 DIAS,2574.0,0.0,48.04,64.45,PRECISO,17,DIGITAL,SÍ,MANABI,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-7715320,16 - 30 DIAS,6050.0,0.0,142.38,60.04,PRECISO,17,DIGITAL,SÍ,GUAYAS,COSTA,EDUCACIÓN Y SALUD
DNI-537168,6 - 15 DIAS,4872.0,2820.06,0.0,29.59,PRECISO,13,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-1857430,31 - 60 DIAS,12045.0,8255.0,0.0,188.65,PRECISO,51,DIGITAL,SÍ,MANABI,COSTA,COMERCIO
DNI-5906243,31 - 60 DIAS,9943.0,0.0,108.38,354.79,PRECISO,35,DIGITAL,SÍ,MANABI,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-5170532,6 - 15 DIAS,5600.0,4956.56,0.0,141.22,MICROFINANZAS,12,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-7915106,16 - 30 DIAS,2962.0,1290.86,0.0,27.94,PRECISO,25,DIGITAL,NO,GUAYAS,COSTA,AGROPECUARIO
DNI-7963342,31 - 60 DIAS,18670.0,15854.75,0.0,226.24,MICROFINANZAS,59,DIGITAL,NO,IMBABURA,SIERRA,COMERCIO
DNI-7998950,31 - 60 DIAS,5000.0,2467.73,0.0,34.62,MICROFINANZAS,32,DIGITAL,NO,GUAYAS,COSTA,INDUSTRIA
DNI-270816,31 - 60 DIAS,5900.0,1836.67,0.0,55.11,MICROFINANZAS,53,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-8718634,31 - 60 DIAS,3835.43,1315.58,0.0,34.54,PRECISO,51,DIGITAL,NO,LOS RIOS,COSTA,COMERCIO
DNI-8200378,16 - 30 DIAS,7000.0,0.0,118.67,223.93,MICROFINANZAS,20,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-8298698,16 - 30 DIAS,4000.0,3009.59,0.0,43.06,MICROFINANZAS,30,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-7052638,16 - 30 DIAS,13500.0,12614.31,0.0,287.81,MICROFINANZAS,19,DIGITAL,SÍ,CHIMBORAZO,SIERRA,AGROPECUARIO
DNI-8222709,6 - 15 DIAS,5000.0,4593.26,0.0,138.78,MICROFINANZAS,14,DIGITAL,NO,EL ORO,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-2934313,6 - 15 DIAS,60000.0,0.0,1506.52,293.01,PRODUCTIVO,15,RED COMERCIAL,SÍ,AZUAY,SIERRA,SERVICIOS
DNI-9468155,6 - 15 DIAS,18600.0,11654.22,0.0,165.44,MICROFINANZAS,11,DIGITAL,NO,SANTA ELENA,COSTA,CONSTRUCCIÓN
DNI-2283859,16 - 30 DIAS,11000.0,9558.03,0.0,135.48,PRECISO,24,DIGITAL,SÍ,GUAYAS,COSTA,INDUSTRIA / MANUFACTURA
DNI-8763914,6 - 15 DIAS,2000.0,1503.26,0.0,36.45,MICROFINANZAS,12,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-338092,6 - 15 DIAS,11000.0,6397.96,0.0,193.91,MICROFINANZAS,12,RED COMERCIAL,NO,CHIMBORAZO,SIERRA,COMERCIO
DNI-7280421,31 - 60 DIAS,5000.0,3028.79,0.0,92.76,MICROFINANZAS,40,DIGITAL,SÍ,SANTA ELENA,COSTA,INDUSTRIA / MANUFACTURA
DNI-9246296,16 - 30 DIAS,3500.0,2019.69,0.0,28.92,MICROFINANZAS,22,DIGITAL,NO,COTOPAXI,SIERRA,SERVICIOS
DNI-7083222,31 - 60 DIAS,9612.0,0.0,149.27,93.99,PRECISO,42,DIGITAL,NO,LOS RIOS,COSTA,AGROPECUARIO
DNI-3772309,31 - 60 DIAS,60000.0,18286.55,0.0,163.08,PRODUCTIVO,41,DIGITAL,NO,SANTA ELENA,COSTA,COMERCIO
DNI-8065748,16 - 30 DIAS,8000.0,6799.49,0.0,98.19,MICROFINANZAS,17,RED COMERCIAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-4302189,31 - 60 DIAS,3000.0,2478.03,0.0,140.27,MICROFINANZAS,47,DIGITAL,NO,CHIMBORAZO,SIERRA,COMERCIO
DNI-508756,16 - 30 DIAS,15000.0,0.0,181.56,506.99,PRECISO,17,DIGITAL,NO,TUNGURAHUA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-9150128,31 - 60 DIAS,5000.0,3583.56,0.0,51.04,MICROFINANZAS,48,DIGITAL,SÍ,BOLIVAR,SIERRA,COMERCIO
DNI-1660557,16 - 30 DIAS,8266.0,6654.25,0.0,89.69,PRECISO,27,DIGITAL,SÍ,IMBABURA,SIERRA,COMERCIO
DNI-9241256,31 - 60 DIAS,8000.0,4433.68,0.0,70.88,MICROFINANZAS,37,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-898358,6 - 15 DIAS,10000.0,6011.54,0.0,83.56,MICROFINANZAS,12,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-2624187,31 - 60 DIAS,12055.0,7432.87,0.0,77.02,PRECISO,34,DIGITAL,SÍ,AZUAY,SIERRA,EDUCACIÓN Y SALUD
DNI-7957058,31 - 60 DIAS,6756.0,0.0,85.68,116.4,PRECISO,60,DIGITAL,NO,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-9533696,31 - 60 DIAS,3000.0,1390.2,0.0,43.17,MICROFINANZAS,59,DIGITAL,NO,SUCUMBIOS,AMAZONIA,COMERCIO
DNI-7309927,16 - 30 DIAS,10000.0,0.0,225.75,313.08,MICROFINANZAS,18,DIGITAL,NO,GUAYAS,COSTA,INDUSTRIA / MANUFACTURA
DNI-6009063,6 - 15 DIAS,7000.0,5482.53,0.0,85.66,MICROFINANZAS,12,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
